"","FullN.notRedun","SubProp.notRedun","SubN.notRedun","Denhat","Denhat.SE","g0","g0.bTRUE","sigma","trial","model","size","fullN","whichSource","sim"
"2272",507,0.796,199,351.713023692022,68.1558725449358,-3.30493316928866,0.987181110232457,0.962744597370438,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10026.rds"
"2273",507,0.776,194,398.788666775176,73.1458710917146,-3.24454332743297,1.30107148727849,0.692185819961801,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10027.rds"
"2274",507,0.772,193,391.560284223789,71.5255120837241,-3.95319276396143,1.62571557970575,1.48560283426072,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10028.rds"
"2275",507,0.832,208,398.800311825291,70.839982393036,-3.25823869908892,1.30130904104798,1.00782457994118,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10029.rds"
"2276",507,0.772,193,338.166503555429,65.1645977062083,-3.56310845771171,1.47777433019933,1.23088027485295,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10030.rds"
"2277",507,0.828,207,395.802968360724,69.401569459063,-3.13820797726316,0.948458327295705,0.983462682986766,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10031.rds"
"2278",507,0.8,200,465.624917119932,82.2903649900461,-3.16317570868274,0.835660199748591,0.927657522726162,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10032.rds"
"2279",507,0.8,200,371.382700872205,69.7466512520208,-3.21880412242247,1.11527728808736,1.16158539883022,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10033.rds"
"2280",507,0.784,196,453.02799087495,79.2650435104958,-3.14921560895822,0.843082791212643,0.905433466784596,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10034.rds"
"2281",507,0.8,200,407.263672216439,73.881675923233,-3.5216084080244,1.16333301102539,1.00057799591881,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10035.rds"
"2282",507,0.796,199,386.233025217224,69.373745214189,-3.4413238128907,1.43410635453335,0.910555509054917,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10036.rds"
"2283",507,0.812,203,366.447409517837,65.8337865246569,-3.49345000819337,1.25855447532583,1.32380030010914,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10037.rds"
"2284",507,0.816,204,437.972607921312,77.2332429715243,-3.17451925705751,1.13509060906766,0.737088293135999,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10038.rds"
"2285",507,0.812,203,370.517214753536,68.4787053163914,-3.54366567294386,1.3974823959017,1.19600524387135,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10039.rds"
"2286",507,0.808,202,472.587361675271,80.2146637560021,-3.07544706574282,0.737520258524575,0.8727183236397,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10040.rds"
"2287",507,0.78,195,397.191050969944,73.0399226915096,-3.32805320786665,1.23357254615107,1.05244806019187,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10041.rds"
"2288",507,0.796,199,397.075800465498,69.9458832116208,-3.59659934078824,1.37081091025368,0.726582080195935,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10042.rds"
"2289",507,0.816,204,418.788286559092,73.6496949363419,-3.23427588671327,1.12651873206916,0.692011660536736,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10043.rds"
"2290",507,0.796,199,380.527416733489,67.2168289913438,-3.36567436456589,1.34185809660754,0.802211188964239,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10044.rds"
"2291",507,0.808,202,403.070830166535,72.7204796217921,-3.22821263575555,1.153594653333,1.0759761016987,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10045.rds"
"2292",507,0.872,218,421.543444852691,73.681554785187,-2.86329101670647,0.838067409186368,0.634304211125574,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10046.rds"
"2293",507,0.8,200,402.504883819949,73.8981166876555,-3.30657234503722,1.1201598945859,0.900328826310703,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10047.rds"
"2294",507,0.796,199,341.886732549623,66.4278624181841,-3.4856511833156,1.2243077303094,1.22580700518687,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10048.rds"
"2295",507,0.804,201,379.049463140299,70.0553405292369,-3.23760805939776,1.12352053795023,0.883157841602174,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10049.rds"
"2296",507,0.828,207,351.884367025697,65.3470259401706,-3.24650622072649,1.12530294165741,1.04892900464235,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10050.rds"
"2297",507,0.804,201,377.73879090905,68.6130876806221,-3.37445373350138,1.23260008497515,1.07928505164264,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10051.rds"
"2298",507,0.796,199,377.769850150082,69.4921158106093,-3.30952359207334,1.19412853064388,0.91991789131081,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10052.rds"
"2299",507,0.816,204,462.44664164722,82.2048827745172,-3.19900453641394,1.15701903566139,0.91975037576879,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10053.rds"
"2300",507,0.832,208,395.593785648753,71.1487058266877,-3.34505132722072,1.21975258635559,1.00483699728678,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10054.rds"
"2301",507,0.832,208,419.350377103982,73.9073584994909,-3.32472783997307,1.19619059055815,1.23174649496974,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10055.rds"
"2302",507,0.8,200,404.359800858395,71.4784071842876,-3.09114415742087,1.085015787145,0.816456769203027,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10056.rds"
"2303",507,0.804,201,378.292942503116,69.913018292745,-3.16382655396326,0.936203465351648,0.847513946573114,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10057.rds"
"2304",507,0.8,200,396.202470314891,71.6339479692712,-3.09606930729631,1.02960035616493,0.965849937033925,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10058.rds"
"2305",507,0.836,209,417.590539062437,74.4324767067698,-3.22058536392677,1.08165242289624,0.633689204243148,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10059.rds"
"2306",507,0.808,202,401.14353133091,70.4717258088304,-3.30741536858699,1.14884483739405,0.964763663502745,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10060.rds"
"2307",507,0.804,201,504.246230896898,84.9143099756375,-3.62588636766545,1.52590648698785,1.31044514563338,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10061.rds"
"2308",507,0.812,203,380.030077003605,68.8837897997767,-2.87226403168064,0.721151861184622,0.507794052361954,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10062.rds"
"2309",507,0.832,208,396.507116644379,71.3261602076376,-3.28075442722564,0.929052024907225,0.769840866673035,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10063.rds"
"2310",507,0.824,206,443.211237433947,76.5012991815643,-3.5012765828391,1.60439164190208,1.0230876165649,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10064.rds"
"2311",507,0.796,199,395.151529108538,70.3218959299913,-3.31786519021576,1.28563255761335,1.0311637965179,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10065.rds"
"2312",507,0.8,200,372.889810590874,69.2646711619295,-3.43536143477093,1.220571930781,1.20668689263992,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10066.rds"
"2313",507,0.812,203,395.545948450836,71.4335873231292,-2.91533873853427,0.743293051222284,0.625250264375523,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10067.rds"
"2314",507,0.812,203,390.539641163741,70.9021701437547,-2.9045175607649,0.838162861659546,0.655766706006615,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10068.rds"
"2315",507,0.816,204,384.112536569809,68.3873531540705,-3.27206854866172,1.20254619436826,1.16341377569495,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10069.rds"
"2316",507,0.8,200,359.821851046379,66.2196179647475,-3.42625050336963,1.37546292189687,0.918305867086331,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10070.rds"
"2317",507,0.808,202,408.252310765341,71.867259550505,-3.11502091034617,1.01299117680122,0.742642676323565,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10071.rds"
"2318",507,0.804,201,357.377803159563,68.1576934383359,-3.29012278620191,0.93211829670349,1.18311618929362,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10072.rds"
"2319",507,0.824,206,367.069904014628,66.2983418304607,-3.17020062505621,1.04300985534663,0.904322125759728,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10073.rds"
"2320",507,0.792,198,405.150619679522,73.1640348992917,-3.39856423447331,1.16320053454448,0.770377517732547,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10074.rds"
"2321",507,0.816,204,352.204420664799,66.0346456186051,-3.18578763797679,0.768117106420663,0.873746695942073,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10075.rds"
"2322",507,0.852,213,397.072570861771,72.319290722883,-3.03259668627541,0.891872746020728,0.780967058387449,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10076.rds"
"2323",507,0.816,204,397.685529064136,69.92981259479,-3.59463776300289,1.32127277923824,1.44788383020796,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10077.rds"
"2324",507,0.816,204,362.226830306502,66.9121160627889,-3.18543789740513,0.90729789036118,0.888438716847957,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10078.rds"
"2325",507,0.804,201,390.532942888276,71.6675919265349,-2.9334001618633,0.774279197463101,0.591523994955031,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10079.rds"
"2326",507,0.772,193,397.66533934106,73.3750589578511,-3.15812772873036,0.85383202765983,0.783794861927894,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10080.rds"
"2327",507,0.82,205,412.81051396648,74.2238502346509,-2.94672870639135,0.777484446340698,0.652775967743307,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10081.rds"
"2328",507,0.812,203,379.599876508728,69.187596269085,-3.10776036590597,1.03957576438326,0.953433322173534,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10082.rds"
"2329",507,0.788,197,455.449269355948,80.5884079430035,-3.75961687944061,1.76043664019752,1.55730737889087,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10083.rds"
"2330",507,0.816,204,376.742795021646,68.9269724810151,-3.78495351852581,1.72658768660445,1.19028769029604,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10084.rds"
"2331",507,0.788,197,378.849867259251,72.0182966109406,-3.02269598769022,0.894707405130473,0.818199460995359,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10085.rds"
"2332",507,0.788,197,409.670305540998,73.2446559007883,-3.52072001774403,1.28324143361596,1.20123525944205,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10086.rds"
"2333",507,0.824,206,404.138465052772,72.3800209346119,-3.20122103500479,1.33314757284732,1.28140414067413,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10087.rds"
"2334",507,0.84,210,407.225964593815,72.1629833898966,-3.51444160545643,1.34549244572773,1.19676881026874,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/SimpleRandom10088.rds"
"2335",507,1,250,395.081457980158,68.0368329610818,-3.24728477381408,1.35949735441532,1.24187127330839,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10001.rds"
"2336",507,1,250,424.53273547554,72.9728148212491,-2.98450220735733,1.05871793706473,1.00002446215823,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10002.rds"
"2337",507,1,250,444.944506155936,75.9097819078631,-3.28171863347373,1.39434821706793,1.12674577377586,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10003.rds"
"2338",507,1,250,388.53338148492,68.1748420178943,-3.04567649297465,1.13570615846118,1.10078458989195,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10004.rds"
"2339",507,1,250,395.797237850908,69.6834180251054,-3.03603382469569,1.19619610530151,0.975839361258168,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10005.rds"
"2340",507,1,250,392.157265748683,68.7447505293941,-3.17964013678318,1.28919634591707,1.16218027740062,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10006.rds"
"2341",507,1,250,367.050164543452,63.4770063929594,-3.47674939222623,1.46212925635541,1.42049349461433,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10007.rds"
"2342",507,1,250,497.322083321317,83.954426675854,-3.15487326288002,1.0883767278975,1.12791085709974,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10008.rds"
"2343",507,1,250,407.093585938949,70.5197617726239,-3.13041955573794,0.820514784764456,0.902259912593816,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10009.rds"
"2344",507,1,250,421.525435173589,73.6437385439516,-2.96466410519629,1.10717482645241,0.874142189236531,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10010.rds"
"2345",507,1,250,394.966934566971,68.1125249784992,-3.07560971704323,1.03201397159111,0.979195622005245,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10011.rds"
"2346",507,1,250,341.176041143946,60.5141362914509,-2.86887782059249,1.00847781013362,0.833908581394897,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10012.rds"
"2347",507,1,250,403.064475104856,72.2392569415924,-3.15134143410553,1.13014942950102,1.35386778886239,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10013.rds"
"2348",507,1,250,410.881832981193,70.6853219141897,-2.96339025534492,1.03636409941443,1.00306011694079,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10014.rds"
"2349",507,1,250,384.599793898634,68.680713242359,-3.12480087018225,1.17052293998373,1.07952607675982,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10015.rds"
"2350",507,1,250,380.219025576176,64.9111697325167,-3.41231484144646,1.32329996922981,1.38818913426048,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10016.rds"
"2351",507,1,250,468.520672020015,78.3012028367404,-3.22796673879008,1.14957507744709,1.06954830111399,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10017.rds"
"2352",507,1,250,383.656464800851,65.350690789209,-3.16136042876894,1.16286214056541,0.973468182743237,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10018.rds"
"2353",507,1,250,376.953969739015,66.9760745517329,-3.19886246303486,1.19975727935506,1.04991516192737,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10019.rds"
"2354",507,1,250,468.924085253108,80.4658164535988,-3.26816097724896,1.24319148384243,1.31279556715307,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10020.rds"
"2355",507,1,250,365.283249067048,66.6287212595044,-3.25754487143711,1.22669510500078,1.18446018298584,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10021.rds"
"2356",507,1,250,418.933855287999,73.175467083314,-2.97349576378901,1.00038618014262,1.11777797146937,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10022.rds"
"2357",507,1,250,402.934632111927,68.4387980885406,-3.08332471221143,1.14935053013452,1.15849898163318,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10023.rds"
"2358",507,1,250,412.999583769389,72.4103729731543,-2.96180315680625,1.03095272628629,1.09847525618181,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10024.rds"
"2359",507,1,250,364.893794401405,64.5409164946779,-3.39480040675038,1.3201205896112,1.28346702061359,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10025.rds"
"2360",507,1,250,403.60018793783,70.183876267526,-3.00711903892675,1.1377042040548,0.839347066986276,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10026.rds"
"2361",507,1,250,385.404628338797,67.2617928185769,-3.2741081520409,1.28965326583353,1.26149456027347,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10027.rds"
"2362",507,1,250,452.725855242885,77.2345875094287,-3.09351615289756,0.987458909649047,1.00246299972065,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10028.rds"
"2363",507,1,250,438.617746084946,73.665261818008,-2.96667249776908,0.935834900394355,0.911521175408915,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10029.rds"
"2364",507,1,250,396.619566933389,68.6803908920125,-3.13618325969846,1.39000948336661,1.27123743906989,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10030.rds"
"2365",507,1,250,421.284532378039,71.8377997114682,-2.95888914966652,1.04445630147962,0.876672944682861,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10031.rds"
"2366",507,1,250,403.458619849971,68.9638933279935,-3.20218433690261,1.22312080797462,1.21297091052413,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10032.rds"
"2367",507,1,250,424.319114292531,74.1701064299363,-3.01884476826245,1.02466220414353,0.983319325309717,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10033.rds"
"2368",507,1,250,426.511259804051,72.396442486982,-3.20956023920812,1.22934383546773,1.05069241876688,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10034.rds"
"2369",507,1,250,430.762550533733,75.1422658384473,-3.19774187103557,1.05307499746677,1.18770731162816,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10035.rds"
"2370",507,1,250,390.014370560884,67.2835562348631,-2.87458743890585,0.976864478600645,0.64049445310613,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10036.rds"
"2371",507,1,250,383.738330872073,67.2814304909816,-3.00666090684015,1.10125435426019,0.865293889124037,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10037.rds"
"2372",507,1,250,459.098813544548,75.9685015472479,-3.06537346347548,1.09298353040451,1.00117651454432,"t1","g0 tilde t","250",1019,"EmpData","EmpData/t1/g0 tilde t/250/Spread.one10038.rds"
